SP_ENTITY_ID,SP_COMPANY_NAME,SP_TICKER,fiscal_year,iq_cash_equiv,iq_cash_oper,iq_ebit,iq_ebitda,iq_interest_exp,iq_lt_debt,iq_st_debt,iq_total_assets,iq_total_rev,pcd_total_liab
4056041,"Vail Resorts, Inc.",MTN,2024,322827,589022,540154,819227,-164599,2321662,,5686573,2885191,
4056041,"Vail Resorts, Inc.",MTN,2025,440290,554870,544802,841239,-171628,2211305,,5777885,2964347,
4056502,"CoreCivic, Inc.",CXW,2020,113219,355530,237287,390048,-83299,1747664,,3709315,1905485,
4056502,"CoreCivic, Inc.",CXW,2021,299645,263231,257477,392215,-85542,1492046,,3498938,1862616,
4056502,"CoreCivic, Inc.",CXW,2022,149401,153583,175931,303837,-84974,1084858,,3244769,1845329,
4056502,"CoreCivic, Inc.",CXW,2023,121845,231901,170805,298121,-85260,1083476,,3105399,1896635,
4056502,"CoreCivic, Inc.",CXW,2024,107487,269153,188197,316208,-79715,973073,,2931891,1961646,
4056927,Wabash National Corporation,WNC,2020,217677,124134,19606,65576,-24194,447979,,1161470,1481889,
4056927,Wabash National Corporation,WNC,2021,71778,-7470,60805,107947,-23128,428315,,1107071,1803268,
4056927,Wabash National Corporation,WNC,2022,58245,124084,167281,214250,-20525,395818,,1203523,2502129,
4056927,Wabash National Corporation,WNC,2023,179271,319606,314949,360269,-19854,396465,,1362814,2536500,
4056927,Wabash National Corporation,WNC,2024,115484,117272,-355610,-298625,-19839,397142,,1411529,1946740,
4056943,Edison International,EIX,2020,87000,1263000,2732000,4543000,-1034000,19632000,2398000,69372000,13578000,
4056943,Edison International,EIX,2021,390000,11000,3168000,5145000,-1091000,24170000,2354000,74745000,14905000,
4056943,Edison International,EIX,2022,914000,3216000,3195000,5484000,-1381000,27025000,2015000,78041000,17220000,
4056943,Edison International,EIX,2023,345000,3401000,3608000,5971000,-1822000,30316000,1077000,81758000,16338000,
4056943,Edison International,EIX,2024,193000,5014000,3872000,6395000,-2131000,33534000,998000,85579000,17599000,
4056944,FirstEnergy Corp.,FE,2020,1734000,1423000,1685000,2937000,-1037000,22100000,2200000,44464000,10607000,
4056944,FirstEnergy Corp.,FE,2021,1462000,2811000,2877000,4272000,-1112000,22225000,,45432000,10943000,
4056944,FirstEnergy Corp.,FE,2022,160000,2683000,2288000,3970000,-1011000,21186000,100000,46108000,12268000,
4056944,FirstEnergy Corp.,FE,2023,137000,1387000,2098000,3639000,-1071000,22874000,775000,48767000,12685000,
4056944,FirstEnergy Corp.,FE,2024,111000,2891000,2334000,4153000,-1071000,22487000,550000,52044000,13286000,
4056949,"IDACORP, Inc.",IDA,2020,275116,388131,297656,473597,-99004,2000414,,7095244,1350729,
4056949,"IDACORP, Inc.",IDA,2021,215243,363264,314402,493846,-98691,2000640,,7210515,1458084,
4056949,"IDACORP, Inc.",IDA,2022,177577,351285,317982,491537,-103289,2194145,,7543258,1643981,
4056949,"IDACORP, Inc.",IDA,2023,327429,267027,306964,506872,-136469,2775790,,8475918,1766356,
4056949,"IDACORP, Inc.",IDA,2024,368865,594417,319762,547853,-163650,3053777,,9239363,1826633,
4056951,Pinnacle West Capital Corporation,PNW,2020,59968,966365,844493,1530746,-247501,6314266,169000,20020421,3586982,
4056951,Pinnacle West Capital Corporation,PNW,2021,9969,860014,917851,1636992,-254314,6913735,292000,22003222,3803835,
4056951,Pinnacle West Capital Corporation,PNW,2022,4832,1241441,830398,1648212,-283569,7741286,340720,22723405,4324385,
4056951,Pinnacle West Capital Corporation,PNW,2023,4955,1207697,865288,1719424,-374887,7540622,609500,24661153,4695991,
4056951,Pinnacle West Capital Corporation,PNW,2024,3838,1609823,1060933,2017117,-425742,8058648,568450,26102760,5124915,
4056953,Unitil Corporation,UTL,2020,6000,75700,69724,124224,-26400,523100,54700,1477900,418600,
4056953,Unitil Corporation,UTL,2021,6500,107800,76844,136344,-27200,497800,64100,1540300,473300,
4056953,Unitil Corporation,UTL,2022,9000,97700,80767,143367,-28300,489100,116000,1590400,563200,
4056953,Unitil Corporation,UTL,2023,6500,107000,88497,155897,-34900,509100,162000,1670400,557100,
4056953,Unitil Corporation,UTL,2024,6300,125900,92508,168608,-37700,638400,105800,1794500,494800,
4057017,Otter Tail Corporation,OTTR,2020,1163,211921,144449,226486,-34447,624432,80997,2578354,890107,
4057017,Otter Tail Corporation,OTTR,2021,1537,231243,247692,338550,-37771,734014,91163,2754830,1196844,
4057017,Otter Tail Corporation,OTTR,2022,118996,389309,391514,482711,-36016,823821,8204,2901661,1460209,
4057017,Otter Tail Corporation,OTTR,2023,230373,404499,388516,485170,-37677,824059,81422,3242568,1349166,
4057017,Otter Tail Corporation,OTTR,2024,294651,452731,389859,493980,-41815,943734,69615,3652082,1330548,
4057019,Portland General Electric Company,POR,2020,257000,567000,264000,718000,-136000,2886000,150000,9069000,2145000,
4057019,Portland General Electric Company,POR,2021,52000,532000,373000,777000,-137000,3285000,,9494000,2396000,
4057019,Portland General Electric Company,POR,2022,165000,674000,411000,828000,-163000,3386000,,10459000,2647000,
4057019,Portland General Electric Company,POR,2023,5000,420000,402000,860000,-186000,3905000,146000,11208000,2923000,
4057019,Portland General Electric Company,POR,2024,12000,778000,520000,1016000,-226000,4386000,,12544000,3440000,
4057038,Alliant Energy Corporation,LNT,2020,54000,501000,716000,1331000,-285000,6769000,389000,17710000,3416000,
4057038,Alliant Energy Corporation,LNT,2021,39000,582000,786000,1443000,-292000,6735000,515000,18553000,3669000,
4057038,Alliant Energy Corporation,LNT,2022,20000,486000,901000,1572000,-325000,7668000,642000,20163000,4205000,
4057038,Alliant Energy Corporation,LNT,2023,62000,867000,917000,1593000,-394000,8225000,475000,21237000,4027000,
4057038,Alliant Energy Corporation,LNT,2024,81000,1167000,930000,1702000,-449000,8677000,558000,22714000,3981000,
4057041,"Consolidated Edison, Inc.",ED,2020,1272000,2198000,2451000,4371000,-1033000,20464000,1870000,62895000,12246000,
4057041,"Consolidated Edison, Inc.",ED,2021,992000,2733000,2688000,4720000,-930000,22642000,1488000,63116000,13676000,
4057041,"Consolidated Edison, Inc.",ED,2022,1282000,3935000,2978000,5034000,-987000,20147000,3040000,69065000,15670000,
4057041,"Consolidated Edison, Inc.",ED,2023,1189000,2156000,3076000,5107000,-1075000,21927000,2288000,66331000,14663000,
4057041,"Consolidated Edison, Inc.",ED,2024,1324000,3614000,3283000,5438000,-1250000,24651000,2670000,70562000,15256000,
4057044,DTE Energy Company,DTE,2020,472000,3697000,1542000,2499000,-601000,18977000,38000,45496000,11423000,
4057044,DTE Energy Company,DTE,2021,28000,3067000,1511000,2542000,-630000,14512000,758000,39719000,14964000,
4057044,DTE Energy Company,DTE,2022,33000,1977000,1744000,2798000,-675000,16862000,1162000,42683000,19228000,
4057044,DTE Energy Company,DTE,2023,26000,3220000,2250000,3382000,-791000,17407000,1283000,44755000,12745000,
4057044,DTE Energy Company,DTE,2024,24000,3643000,2119000,3320000,-951000,20672000,1067000,48846000,12457000,
4057051,NiSource Inc.,NI,2020,116500,1104000,970700,1636500,-378000,9147600,503000,22040500,4681700,
4057051,NiSource Inc.,NI,2021,84200,1217900,1050100,1739100,-348000,9025900,560000,24156900,4899600,
4057051,NiSource Inc.,NI,2022,40800,1409400,1189200,1945800,-378900,9378900,1761900,26736600,5850600,
4057051,NiSource Inc.,NI,2023,2245400,1935100,1274400,2092500,-526500,10873900,3048600,31077200,5505400,
4057051,NiSource Inc.,NI,2024,156600,1781500,1451000,2391300,-563200,11851200,604600,31788100,5455100,
4057052,Eversource Energy,ES,2020,106599,1682572,2033134,3014514,-538452,15622788,1249325,46099598,8904430,
4057052,Eversource Energy,ES,2021,66773,1962600,2077721,3180729,-582334,17477279,1505450,48492144,9863085,
4057052,Eversource Energy,ES,2022,374603,2401293,2417954,3612200,-678274,20134486,1442200,53230900,12289336,
4057052,Eversource Energy,ES,2023,53873,1646161,2532235,3838075,-855441,23955898,1930422,55612245,11910705,
4057052,Eversource Energy,ES,2024,26656,2159737,2821109,4254612,-1111336,26025699,2042793,59594529,11900809,
4057053,"NorthWestern Energy Group, Inc.",NWE,2020,5811,352149,236542,416186,-96812,2315261,100000,6389449,1198670,
4057053,"NorthWestern Energy Group, Inc.",NWE,2021,2820,219978,269481,456948,-93674,2541478,,6780443,1372316,
4057053,"NorthWestern Energy Group, Inc.",NWE,2022,8489,307242,271558,466578,-100110,2474357,,7317783,1477837,
4057053,"NorthWestern Energy Group, Inc.",NWE,2023,9164,489231,296890,507364,-114617,2684635,,7600652,1422143,
4057053,"NorthWestern Energy Group, Inc.",NWE,2024,4283,406741,326465,554100,-131673,2695343,100000,7997524,1513898,
4057055,OGE Energy Corp.,OGE,2020,1100,712800,518300,894700,-160400,3494400,95000,10718800,2122300,
4057055,OGE Energy Corp.,OGE,2021,,-229900,538100,936000,-161800,4496400,486900,12606400,3653700,
4057055,OGE Energy Corp.,OGE,2022,88100,952400,636600,1074000,-170300,3548700,,12544700,3375700,
4057055,OGE Energy Corp.,OGE,2023,200,1232300,655800,1129000,-228500,4340500,499200,12790700,2674300,
4057055,OGE Energy Corp.,OGE,2024,600,812800,743100,1249900,-269100,5020900,469300,13716000,2985300,
4057056,Exelon Corporation,EXC,2020,663000,4235000,2231000,8170000,-1307000,35483000,2031000,129317000,16663000,
4057056,Exelon Corporation,EXC,2021,672000,3012000,2773000,9752000,-1289000,31139000,1248000,133013000,17938000,
4057056,Exelon Corporation,EXC,2022,407000,4870000,3428000,6243000,-1447000,35666000,2586000,95349000,19078000,
4057056,Exelon Corporation,EXC,2023,445000,4703000,4024000,6810000,-1729000,40082000,2523000,101856000,21727000,
4057056,Exelon Corporation,EXC,2024,357000,5569000,4269000,7189000,-1942000,43337000,1859000,107784000,23028000,
4057057,PG&E Corporation,PCG,2020,484000,-19130000,2835000,6303000,-1274000,37288000,3547000,97856000,18469000,
4057057,PG&E Corporation,PCG,2021,291000,2262000,3164000,6567000,-1615000,38225000,2184000,103327000,20642000,
4057057,PG&E Corporation,PCG,2022,734000,3721000,3138000,6994000,-1931000,47742000,2055000,118644000,21680000,
4057057,PG&E Corporation,PCG,2023,635000,4747000,3448000,7186000,-2864000,50975000,3971000,125698000,24428000,
4057057,PG&E Corporation,PCG,2024,940000,8035000,5124000,9313000,-3088000,53569000,1523000,133660000,24419000,
4057058,PPL Corporation,PPL,2020,442000,2746000,1584000,2664000,-634000,13702000,1168000,48116000,5474000,
4057058,PPL Corporation,PPL,2021,3571000,2270000,1482000,2603000,-918000,10745000,69000,33223000,5783000,
4057058,PPL Corporation,PPL,2022,356000,1730000,1327000,2560000,-513000,12955000,985000,37837000,7902000,
4057058,PPL Corporation,PPL,2023,331000,1758000,1718000,3053000,-666000,14674000,992000,39236000,8312000,
4057058,PPL Corporation,PPL,2024,306000,2340000,1803000,3160000,-738000,16009000,303000,41069000,8462000,
4057062,Sempra,SRE,2020,960000,2591000,2730000,4387000,-1082000,20879000,885000,66623000,11370000,
4057062,Sempra,SRE,2021,559000,3842000,2780000,4635000,-1199000,20195000,3471000,72045000,12857000,
4057062,Sempra,SRE,2022,370000,1142000,2498000,4517000,-1055000,23563000,3352000,78574000,14439000,
4057062,Sempra,SRE,2023,236000,6218000,3610000,5837000,-1310000,26790000,2347000,87181000,16720000,
4057062,Sempra,SRE,2024,1565000,4907000,2861000,5298000,-1050000,30660000,2016000,96155000,13185000,
4057075,Avista Corporation,AVA,2020,14196,331004,226267,450490,-100978,2106365,203000,6402097,1321891,
4057075,Avista Corporation,AVA,2021,22168,267340,226846,459022,-102165,1965057,284000,6853583,1438936,
4057075,Avista Corporation,AVA,2022,13428,124000,193000,446000,-115000,2356764,463000,7417350,1710000,
4057075,Avista Corporation,AVA,2023,35000,447000,258000,523000,-140000,2591000,349000,7702000,1752000,
4057075,Avista Corporation,AVA,2024,30000,534000,308000,582000,-145000,2690000,354000,7941000,1938000,
4057113,Chesapeake Utilities Corporation,CPK,2020,3499,158916,112375,180091,-21765,508499,175644,1932487,488198,
4057113,Chesapeake Utilities Corporation,CPK,2021,4976,150504,132016,204905,-20135,549903,221634,2114869,569968,
4057113,Chesapeake Utilities Corporation,CPK,2022,6204,158900,143900,223900,-24400,578388,202157,2215037,680700,
4057113,Chesapeake Utilities Corporation,CPK,2023,4900,203500,160900,238300,-36900,1187100,179900,3304700,670600,
4057113,Chesapeake Utilities Corporation,CPK,2024,7900,239400,232300,313800,-68400,1261700,196500,3577000,787200,
4057128,New Jersey Resources Corporation,NJR,2020,117012,213481,228909,341201,-67597,2195723,125350,5316477,1953668,
4057128,New Jersey Resources Corporation,NJR,2021,4749,390954,288350,404341,-78559,2147422,377300,5722278,2156613,
4057128,New Jersey Resources Corporation,NJR,2022,1107,323480,406475,538285,-85830,2461650,423950,6261416,2905979,
4057128,New Jersey Resources Corporation,NJR,2023,954,478993,407000,562212,-123014,2745142,252100,6537496,1962994,
4057128,New Jersey Resources Corporation,NJR,2024,1017,427407,458104,624796,-130275,2863438,291800,6981645,1796539,
4057128,New Jersey Resources Corporation,NJR,2025,591,466349,450667,639441,-128595,3240021,195600,7578775,2036412,
4057132,Northwest Natural Holding Company,NWN,2020,30168,145318,133461,264614,-43052,860081,304525,3756379,773679,
4057132,Northwest Natural Holding Company,NWN,2021,18559,160353,150565,287934,-44486,1044587,389500,4064604,860400,
4057132,Northwest Natural Holding Company,NWN,2022,29270,147672,165153,310122,-53247,1246167,258200,4748326,1037353,
4057132,Northwest Natural Holding Company,NWN,2023,32920,279949,187866,343987,-79466,1425435,89780,4867092,1197475,
4057132,Northwest Natural Holding Company,NWN,2024,38490,200282,186488,358602,-84092,1679355,170110,5234316,1152994,
4057142,"RGC Resources, Inc.",RGCO,2020,291.066,12823.903,12618.377,20744.804,-4099.158,125509.392,,281679.507,63075.391,
4057142,"RGC Resources, Inc.",RGCO,2021,1518.317,11568.108,15328.111,23998.088,-4051.885,134335.121,,310109.193,75174.779,
4057142,"RGC Resources, Inc.",RGCO,2022,4898.914,15551.676,15811.154,24993.905,-4497.929,135695.289,,290309.243,84165.222,
4057142,"RGC Resources, Inc.",RGCO,2023,1512.431,23796.7,17065.679,27058.885,-5618.805,125844.728,4353.572,303729.34,97439.765,
4057142,"RGC Resources, Inc.",RGCO,2024,894.185,17433.625,16436.615,26954.709,-6504.885,136672.908,11166.181,320699.223,84641.232,
4057142,"RGC Resources, Inc.",RGCO,2025,2320.369,28948.149,18936.47,30407.111,-6543.511,145769.163,,329839.566,95334.212,
4057157,Atmos Energy Corporation,ATO,2020,20808,1037999,820910,1250738,-84474,4523313,,15359032,2821137,
4057157,Atmos Energy Corporation,ATO,2021,116723,-1084251,885760,1363737,-83554,4911918,,19608662,3407490,
4057157,Atmos Energy Corporation,ATO,2022,51554,977584,912645,1448300,-102811,5710254,184967,22192989,4201662,
4057157,Atmos Energy Corporation,ATO,2023,15404,3459743,1084437,1688764,-137281,6590386,241933,22516968,4275357,
4057157,Atmos Energy Corporation,ATO,2024,307340,1733746,1376370,2046342,-190632,7813278,,25194465,4165187,
4057157,Atmos Energy Corporation,ATO,2025,202687,2049456,1587533,2322278,-171678,8929946,,28249522,4702755,
4057436,"NRG Energy, Inc.",NRG,2020,3905000,1837000,1200000,1804000,-401000,8688000,,14902000,9093000,
4057436,"NRG Energy, Inc.",NRG,2021,250000,493000,3731000,4703000,-485000,7957000,,23182000,26989000,
4057436,"NRG Energy, Inc.",NRG,2022,430000,360000,2143000,3044000,-417000,7965000,,29146000,31543000,
4057436,"NRG Energy, Inc.",NRG,2023,541000,-221000,-1056000,282000,-667000,10122000,,26038000,28823000,
4057436,"NRG Energy, Inc.",NRG,2024,966000,2306000,2282000,3492000,-651000,9804000,,24022000,28130000,
4057524,Sentinel Holdings Ltd.,SNTL,2021,110.46,16.215,-762.36,-740.218,-2.621,67.8,,1488.73,1.979,
4057524,Sentinel Holdings Ltd.,SNTL,2022,455.454,178.269,-2313.262,-1533.176,-766.579,600.38,,5774.808,4063.122,
4057524,Sentinel Holdings Ltd.,SNTL,2023,45.551,-269.543,-775.548,416.35,-1088.641,178.087,7.96,3410.189,8820.348,
4057524,Sentinel Holdings Ltd.,SNTL,2024,222.202,-32.707,-5414.84,-5377.775,-776.996,67.8,,819.743,4605.338,
4057537,UGI Corporation,UGI,2020,336000,1102000,1093000,1577000,-322000,5940000,347000,13985000,6559000,
4057537,UGI Corporation,UGI,2021,855000,1481000,2442000,2944000,-310000,6298000,367000,16723000,7447000,
4057537,UGI Corporation,UGI,2022,405000,716000,1668000,2186000,-329000,6442000,368000,17575000,10106000,
4057537,UGI Corporation,UGI,2023,241000,1107000,-613000,-81000,-379000,6498000,649000,15401000,8928000,
4057537,UGI Corporation,UGI,2024,213000,1182000,1090000,1641000,-394000,6391000,465000,15098000,7210000,
4057537,UGI Corporation,UGI,2025,335000,1227000,1113000,1674000,-411000,6479000,486000,15462000,7287000,
4058114,"Cricut, Inc.",CRCT,2020,122215,248227,200513,214629,,,,581400,959030,
4058114,"Cricut, Inc.",CRCT,2021,241597,-104949,192405,211793,-298,,,1006250,1306227,
4058114,"Cricut, Inc.",CRCT,2022,224943,117683,82875,93032,-289,,,949627,886296,
4058114,"Cricut, Inc.",CRCT,2023,142187,288097,81138,91077,-323,,,750122,765147,
4058114,"Cricut, Inc.",CRCT,2024,232140,264968,77496,84302,-326,,,693035,712538,
4058144,"Weis Markets, Inc.",WMK,2020,136612,277990,163178,262548,-35,,,1820421,4112601,
4058144,"Weis Markets, Inc.",WMK,2021,86048,227709,146711,249515,-32,,,1910475,4224417,
4058144,"Weis Markets, Inc.",WMK,2022,157997,218024,157052,261078,-40,,,1959150,4713986,
4058144,"Weis Markets, Inc.",WMK,2023,184217,201602,137186,245624,-41,,,2039632,4714573,
4058144,"Weis Markets, Inc.",WMK,2024,190323,187467,131715,245590,-45,,,2107438,4791730,
4058373,Alaska Power & Telephone Company,APTL,2020,2027.372,13310.567,13770.427,22674.241,-2606.483,30065.745,10872.93,124914.19,55406.502,
4058373,Alaska Power & Telephone Company,APTL,2021,1102.425,19355.117,13694.888,23217.099,-2292.008,31000.379,7240.744,137276.017,63533.939,
4058373,Alaska Power & Telephone Company,APTL,2022,3128.132,20319.93,12908.642,23517.643,-2336.065,46414.544,3163.418,173965.824,61777.429,
4058373,Alaska Power & Telephone Company,APTL,2023,5127.569,11987.835,10435.913,22950.588,-3081.98,65961.305,1869.179,191199.617,64204.469,
4058373,Alaska Power & Telephone Company,APTL,2024,1801.151,23760.171,10191.682,23196.781,-3343.374,60849.444,8254.904,201442.527,64664.395,
4059268,Cleveland-Cliffs Inc.,CLF,2020,112000,-258000,2000,310000,-238000,5390000,,16771000,5354000,
4059268,Cleveland-Cliffs Inc.,CLF,2021,48000,2785000,4242000,5139000,-337000,5238000,,18975000,20444000,
